FULL NAME,BORN,AGE,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Andrew Roy Leslie,"Friday, 10 November 1944 in Lower Hutt, New Zealand",74,"1.88m, 90kg",Number 8,Hutt Valley Technical College,Petone,Wellington,"Wednesday, 1 May 1974v South Australia at Adelaideaged 29 years, 172 days","Saturday, 25 May 1974v Australia at Sydneyaged 29 years, 196 days","Saturday, 18 September 1976v South Africa at Johannesburgaged 31 years, 313 days",10 10,24 (1 as a substitute) 24,34 (1 as a substitute) 34,Jersey Number 8 : 10,33 as Captain,"4pts (1t, 0c, 0p, 0dg, 0m)","24pts (6t, 0c, 0p, 0dg, 0m)","28pts (7t, 0c, 0p, 0dg, 0m)",731,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Howard Joseph Levien,"Thursday, 6 September 1934 in Taumarunui, New Zealand","Sunday, 28 December 2008 in Paeroa","1.75m, 78kg",Second five-eighth and three-quarter,Taumarunui High,Otago University,Otago,"Wednesday, 22 May 1957v Western New South Wales at Warrenaged 22 years, 258 days",0 0,8 8,8 8,,"30pts (9t, 0c, 0p, 1dg, 0m)","30pts (9t, 0c, 0p, 1dg, 0m)",587,,,,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Eric Tiki Leys,"Saturday, 25 May 1907 in Wellington, New Zealand","Saturday, 21 January 1989 in Gisborne","1.79m, 72kg",Halfback,Wellington College,Victoria University,Wellington,Tiny,"Wednesday, 10 July 1929v N.S.W. at Sydneyaged 22 years, 46 days","Saturday, 27 July 1929v Australia at Sydneyaged 22 years, 63 days","Saturday, 27 July 1929v Australia at Sydneyaged 22 years, 63 days",1 1,4 4,5 5,Jersey Number 9 : 1,0pts,0pts,0pts,374,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Anton Russell Lienert-Brown,"Saturday, 15 April 1995 in Christchurch, New Zealand",23,"1.85m, 96kg",Centre,Christchurch Boys' High,Waikato University,Waikato,Chiefs,"Saturday, 27 August 2016v Australia at Wellingtonaged 21 years, 134 days","Saturday, 27 August 2016v Australia at Wellingtonaged 21 years, 134 days","Saturday, 24 November 2018v Italy at Romeaged 23 years, 223 days",33 (17 as a substitute) 33,1 1,34 (17 as a substitute) 34,Jersey Number 12 : 3 Jersey Number 13 : 13 Jersey Number 22 : 1 Jersey Number 23 : 16,"30pts (6t, 0c, 0p, 0dg, 0m)",0pts,"30pts (6t, 0c, 0p, 0dg, 0m)",1153,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCES,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Herbert Theodore Lilburne,"Monday, 16 March 1908 in Burnham, New Zealand","Monday, 12 July 1976 in Dunedin","1.73m, 77kg",Five-eighth and Fullback,Woolston School,Albion,"Canterbury, Wellington",Herbie,"Wednesday, 30 May 1928v Western Province Country at Cape Townaged 20 years, 75 days","Saturday, 18 August 1928v South Africa at Port Elizabethaged 20 years, 155 days","Saturday, 25 August 1934v Australia at Sydneyaged 26 years, 162 days",10 10,30 (1 as a substitute) 30,40 (1 as a substitute) 40,Jersey Number 10 : 5 Jersey Number 12 : 2 Jersey Number 15 : 3,6 as Captain,"4pts (0t, 2c, 0p, 0dg, 0m)","61pts (6t, 10c, 5p, 2dg, 0m)","65pts (6t, 12c, 5p, 2dg, 0m)",331,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
David Frederick Lindsay,"Sunday, 9 December 1906 in Studholm, New Zealand","Tuesday, 7 March 1978 in Timaru","1.75m, 85kg",Three-quarter,Timaru Boys' High,Otago University,Otago,"Wednesday, 6 June 1928v Griqualand West at Kimberleyaged 21 years, 180 days","Saturday, 30 June 1928v South Africa at Durbanaged 21 years, 204 days","Saturday, 18 August 1928v South Africa at Port Elizabethaged 21 years, 253 days",3 3,11 11,14 14,Jersey Number 15 : 3,"3pts (0t, 0c, 1p, 0dg, 0m)","60pts (0t, 22c, 4p, 1dg, 0m)","63pts (0t, 22c, 5p, 1dg, 0m)",338,,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
William George Lindsay,"Monday, 29 December 1879 in Waikouaiti, New Zealand","Saturday, 15 May 1965 in Dunedin",Hooker,Unknown,Winton,Southland,Dad,"Wednesday, 1 July 1914v Wellington at Wellingtonaged 34 years, 184 days",0 0,4 4,4 4,,"3pts (1t, 0c, 0p, 0dg, 0m)","3pts (1t, 0c, 0p, 0dg, 0m)",209,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Terence Raymond Lineen,"Sunday, 5 January 1936 in Auckland, New Zealand",83,"1.83m, 79kg",Second five-eighth and centre three-quarter,Sacred Heart College,Auckland Marist,Auckland,"Saturday, 18 May 1957v N.S.W. at Sydneyaged 21 years, 133 days","Saturday, 25 May 1957v Australia at Sydneyaged 21 years, 140 days","Saturday, 13 August 1960v South Africa at Bloemfonteinaged 24 years, 221 days",12 12,23 23,35 35,Jersey Number 12 : 10 Jersey Number 13 : 2,0pts,"48pts (16t, 0c, 0p, 0dg, 0m)","48pts (16t, 0c, 0p, 0dg, 0m)",581,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Thomas Norman Lister,"Wednesday, 27 October 1943 in Ashburton, New Zealand","Sunday, 23 July 2017 in Timaru","1.88m, 93kg",Flanker,Waitaki Boys' High,Timaru HSOB,South Canterbury,"Saturday, 25 May 1968v Tasmania at Hobartaged 24 years, 211 days","Saturday, 15 June 1968v Australia at Sydneyaged 24 years, 232 days","Saturday, 14 August 1971v British & Irish Lions at Aucklandaged 27 years, 291 days",8 8,18 (1 as a substitute) 18,26 (1 as a substitute) 26,Jersey Number 6 : 4 Jersey Number 7 : 4,"6pts (2t, 0c, 0p, 0dg, 0m)","27pts (9t, 0c, 0p, 0dg, 0m)","33pts (11t, 0c, 0p, 0dg, 0m)",673,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Paul Francis Little,"Friday, 14 September 1934 in Auckland, New Zealand","Saturday, 7 August 1993 in Auckland","1.80m, 78kg",Centre three-quarter,Marist Brothers' School (Auckland),Auckland Marist,Auckland,"Saturday, 5 August 1961v France at Wellingtonaged 26 years, 325 days","Saturday, 5 August 1961v France at Wellingtonaged 26 years, 325 days","Saturday, 8 February 1964v France at Parisaged 29 years, 147 days",10 10,19 19,29 29,Jersey Number 13 : 10,"3pts (1t, 0c, 0p, 0dg, 0m)","24pts (8t, 0c, 0p, 0dg, 0m)","27pts (9t, 0c, 0p, 0dg, 0m)",622,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Walter Kenneth Little,"Tuesday, 14 October 1969 in Tokoroa, New Zealand",49,"1.78m, 76kg",Five-eighth and Centre three-quarter,Hato Petera College,Glenfield,North Harbour,"Sunday, 8 October 1989v British Columbia at Burnabyaged 19 years, 359 days","Saturday, 16 June 1990v Scotland at Dunedinaged 20 years, 245 days","Saturday, 1 August 1998v Australia at Christchurchaged 28 years, 291 days",50 (2 as a substitute) 50,25 (3 as a substitute) 25,75 (5 as a substitute) 75,Jersey Number 10 : 4 Jersey Number 12 : 43 Jersey Number 13 : 1 Jersey Number 16 : 2,"44pts (9t, 0c, 0p, 0dg, 0m)","27pts (6t, 0c, 0p, 0dg, 0m)","71pts (15t, 0c, 0p, 0dg, 0m)",898,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Colin James Loader,"Tuesday, 10 March 1931 in Dannevirke, New Zealand",87,"1.78m, 71kg",Second five-eighth and centre three-quarter,Hutt Valley High,Hutt,Wellington,"Saturday, 31 October 1953v Southern Counties at Hoveaged 22 years, 235 days","Saturday, 9 January 1954v Ireland at Dublinaged 22 years, 305 days","Saturday, 27 February 1954v France at Parisaged 22 years, 354 days",4 4,12 12,16 16,Jersey Number 13 : 4,0pts,"9pts (3t, 0c, 0p, 0dg, 0m)","9pts (3t, 0c, 0p, 0dg, 0m)",550,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Brian James Lochore,"Tuesday, 3 September 1940 in Masterton, New Zealand",78,"1.91m, 95kg",Number 8 and Lock,Wairarapa College,Masterton,Wairarapa,"Wednesday, 23 October 1963v Oxford University at Oxfordaged 23 years, 50 days","Saturday, 4 January 1964v England at Londonaged 23 years, 123 days","Saturday, 31 July 1971v British & Irish Lions at Wellingtonaged 30 years, 331 days",25 25,43 43,68 68,Jersey Number 4 : 1 Jersey Number 8 : 24,46 as Captain,"6pts (2t, 0c, 0p, 0dg, 0m)","15pts (5t, 0c, 0p, 0dg, 0m)","21pts (7t, 0c, 0p, 0dg, 0m)",637,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
Terence McClatchey Lockington,"Wednesday, 26 March 1913 in Waihi, New Zealand","Saturday, 8 September 2001 in Auckland","1.88m, 89kg",Flanker,Auckland Grammar,Grammar,Auckland,"Wednesday, 9 September 1936v South Canterbury at Timaruaged 23 years, 167 days",0 0,1 1,1 1,,"3pts (1t, 0c, 0p, 0dg, 0m)","3pts (1t, 0c, 0p, 0dg, 0m)",427,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCES,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Richard Wyllie Loe,"Wednesday, 6 April 1960 in Christchurch, New Zealand",58,"1.88m, 116kg",Prop,Christchurch Boys' High,Fraser Tech,"Waikato, Canterbury","Tuesday, 11 November 1986v French Barbarians at La Rochelleaged 26 years, 219 days","Friday, 22 May 1987v Italy at Aucklandaged 27 years, 46 days","Saturday, 18 November 1995v France at Parisaged 35 years, 226 days",49 (3 as a substitute) 49,29 29,78 (3 as a substitute) 78,Jersey Number 1 : 11 Jersey Number 3 : 35 Jersey Number 16 : 1 Jersey Number 17 : 2,3 as Captain,"25pts (6t, 0c, 0p, 0dg, 0m)","31pts (7t, 0c, 0p, 0dg, 0m)","56pts (13t, 0c, 0p, 0dg, 0m)",881,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,
Albert Robert Lomas,"Thursday, 15 November 1894 in Thames, New Zealand","Monday, 24 March 1975 in Thames","1.78m, 89kg",Hooker,Unknown,Thames City,Auckland,Mick,"Wednesday, 3 June 1925v Wellington at Wellingtonaged 30 years, 200 days",0 0,15 15,15 15,,"9pts (3t, 0c, 0p, 0dg, 0m)","9pts (3t, 0c, 0p, 0dg, 0m)",310,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Tyrel Lomax,"Saturday, 1 June 1996 in Canberra, Australia",22,"1.92m, 127kg",Prop,St Edmund's College,Stoke,Tasman,Highlanders,"Saturday, 3 November 2018v Japan at Tokyoaged 22 years, 155 days","Saturday, 3 November 2018v Japan at Tokyoaged 22 years, 155 days","Saturday, 3 November 2018v Japan at Tokyoaged 22 years, 155 days",1 (1 as a substitute) 1,0 0,1 (1 as a substitute) 1,Jersey Number 18 : 1,0pts,0pts,0pts,1180,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCES,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Jonah Tali Lomu,"Monday, 12 May 1975 in Auckland, New Zealand","Wednesday, 18 November 2015 in Auckland, New Zealand","1.96m, 119kg",Wing,Wesley College,Weymouth,"Counties-Manukau, Wellington","Sunday, 26 June 1994v France at Christchurchaged 19 years, 45 days","Sunday, 26 June 1994v France at Christchurchaged 19 years, 45 days","Saturday, 23 November 2002v Wales at Cardiffaged 27 years, 195 days",63 (9 as a substitute) 63,10 (2 as a substitute) 10,73 (11 as a substitute) 73,Jersey Number 11 : 53 Jersey Number 14 : 1 Jersey Number 22 : 9,"185pts (37t, 0c, 0p, 0dg, 0m)","30pts (6t, 0c, 0p, 0dg, 0m)","215pts (43t, 0c, 0p, 0dg, 0m)",941,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
John Kelman Loveday,"Sunday, 1 May 1949 in Palmerston North, New Zealand",69,"1.93m, 112kg",Lock,Palmerston North Boys' High,Palmerston North HSOB,Manawatu,"Wednesday, 18 October 1978v Cambridge University at Cambridgeaged 29 years, 170 days",0 0,7 7,7 7,,0pts,0pts,787,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK CAPTAINCY,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
David Steven Loveridge,"Tuesday, 22 April 1952 in Stratford, New Zealand",66,"1.75m, 73kg",Halfback,Inglewood High,Inglewood,Taranaki,Trapper,"Saturday, 21 October 1978v Cardiff at Cardiffaged 26 years, 182 days","Saturday, 11 November 1978v Wales at Cardiffaged 26 years, 203 days","Saturday, 2 November 1985v Argentina at Buenos Airesaged 33 years, 194 days",24 24,30 30,54 54,Jersey Number 9 : 24,12 as Captain,"12pts (3t, 0c, 0p, 0dg, 0m)","24pts (6t, 0c, 0p, 0dg, 0m)","36pts (9t, 0c, 0p, 0dg, 0m)",791,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
George Loveridge,"Wednesday, 15 October 1890 in New Plymouth, New Zealand","Saturday, 28 November 1970 in New Plymouth",Wing three-quarter,Central School,Tukapa,Taranaki,Geo,"Saturday, 11 October 1913v Barbarians Club at San Franciscoaged 22 years, 361 days",0 0,11 11,11 11,,"20pts (6t, 1c, 0p, 0dg, 0m)","20pts (6t, 1c, 0p, 0dg, 0m)",206,,,,,,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,
Keith Ross Lowen,"Sunday, 14 July 1974 in Huntly, New Zealand",44,"1.80m, 102kg",Second five-eighth,St Peter's School (Cambridge),Hautapu,Waikato,Chiefs,Sumo,"Saturday, 9 November 2002v England at Londonaged 28 years, 118 days","Saturday, 9 November 2002v England at Londonaged 28 years, 118 days","Saturday, 9 November 2002v England at Londonaged 28 years, 118 days",1 1,0 0,1 1,Jersey Number 12 : 1,0pts,0pts,0pts,1020,,
FULL NAME,BORN,AGE,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,SUPER RUGBY TEAM,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,
Dolph Steven Luatua,"Thursday, 4 April 1991 in Auckland, New Zealand",27,"1.96m, 112kg",Lock/Loose Forward,St Kentigern College,Auckland University,Auckland,Blues,"Saturday, 22 June 2013v France at New Plymouthaged 22 years, 79 days","Saturday, 22 June 2013v France at New Plymouthaged 22 years, 79 days","Saturday, 12 November 2016v Italy at Romeaged 25 years, 222 days",15 (8 as a substitute) 15,0 0,15 (8 as a substitute) 15,Jersey Number 6 : 6 Jersey Number 8 : 1 Jersey Number 19 : 5 Jersey Number 20 : 3,"10pts (2t, 0c, 0p, 0dg, 0m)",0pts,"10pts (2t, 0c, 0p, 0dg, 0m)",1121,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Frederick William Lucas,"Thursday, 30 January 1902 in Auckland, New Zealand","Tuesday, 17 September 1957 in Auckland","1.78m, 73kg",Three-quarter,Seddon Memorial Technical College,Ponsonby,Auckland,"Saturday, 1 September 1923v N.S.W. at Christchurchaged 21 years, 214 days","Saturday, 1 November 1924v Ireland at Dublinaged 22 years, 276 days","Saturday, 9 August 1930v British & Irish Lions at Wellingtonaged 28 years, 191 days",7 7,34 34,41 41,Jersey Number 11 : 2 Jersey Number 13 : 5,"3pts (1t, 0c, 0p, 0dg, 0m)","72pts (24t, 0c, 0p, 0dg, 0m)","75pts (25t, 0c, 0p, 0dg, 0m)",276,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
William Albert Lunn,"Friday, 17 September 1926 in Alexandra, New Zealand","Sunday, 22 December 1996 in Alexandra","1.85m, 90kg",Flanker,Alexandra District High,Alexandra,Otago,"Saturday, 3 September 1949v Australia at Wellingtonaged 22 years, 351 days","Saturday, 3 September 1949v Australia at Wellingtonaged 22 years, 351 days","Saturday, 24 September 1949v Australia at Aucklandaged 23 years, 7 days",2 2,0 0,2 2,Jersey Number 6 : 2,0pts,0pts,0pts,505,,,,
FULL NAME,BORN,DIED,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,NICKNAME,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Thomas William Lynch,"Saturday, 26 March 1892 in Milton, New Zealand","Saturday, 6 May 1950 in Clyde",Wing three-quarter,St Pat's (Town),Celtic,South Canterbury,Tiger,"Saturday, 6 September 1913v Australia at Wellingtonaged 21 years, 164 days","Saturday, 6 September 1913v Australia at Wellingtonaged 21 years, 164 days","Saturday, 15 August 1914v Australia at Sydneyaged 22 years, 142 days",4 4,19 (1 as a substitute) 19,23 (1 as a substitute) 23,Jersey Number 14 : 4,"12pts (4t, 0c, 0p, 0dg, 0m)","101pts (33t, 1c, 0p, 0dg, 0m)","113pts (37t, 1c, 0p, 0dg, 0m)",177,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,INTERNATIONAL DEBUT,LAST TEST,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK TEST POINTS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,
Thomas William Lynch,"Wednesday, 20 July 1927 in Naseby, New Zealand","Friday, 29 December 2006 in Geraldine","1.78m, 84kg",Second five-eighth,Alexandra District High,Christchurch Marist,Canterbury,"Saturday, 16 June 1951v N.S.W. at Sydneyaged 23 years, 331 days","Saturday, 23 June 1951v Australia at Sydneyaged 23 years, 338 days","Saturday, 21 July 1951v Australia at Brisbaneaged 24 years, 1 days",3 3,7 7,10 10,Jersey Number 12 : 3,"9pts (2t, 0c, 0p, 1dg, 0m)","18pts (6t, 0c, 0p, 0dg, 0m)","27pts (8t, 0c, 0p, 1dg, 0m)",532,,,,
FULL NAME,BORN,DIED,PHYSICAL,POSITION,LAST SCHOOL,RUGBY CLUB(First made All Blacks from),PROVINCE,ALL BLACK DEBUT,ALL BLACK TESTS,ALL BLACK GAMES,TOTAL ALL BLACK MATCHES,STARTING POSITIONS,ALL BLACK GAME POINTS,TOTAL ALL BLACK POINTS,ALL BLACK NUMBER,,,,,,,
